X,Y,Y,Y
1419,1.028985556,0.914159,0.888408
1420,1.032112939,0.917889,0.88933
1421,1.025737215,0.912981,0.890073
1422,1.02489011,0.914697,0.892483
1423,1.031940307,0.913197,0.884932
1424,1.027594673,0.909932,0.885497
1425,1.025454378,0.913001,0.890338
1426,1.0258505,0.908128,0.885244
1427,1.025194059,0.909057,0.886717
1428,1.025331848,0.911479,0.88896
1429,1.028086066,0.914389,0.889409
1430,1.025173687,0.911037,0.888666
1431,1.025918756,0.910507,0.887504
1432,1.020740378,0.904328,0.885953
1433,1.018886269,0.905418,0.888635
1434,1.026763367,0.913574,0.889761
1435,1.025212027,0.913264,0.890805
1436,1.021464474,0.904945,0.885929
1437,1.022545769,0.907674,0.887661
1438,1.016767121,0.902513,0.88763
1439,1.031271203,0.911949,0.884296
1440,1.02673504,0.909409,0.885729
1441,1.019946695,0.908491,0.890724
1442,1.030955313,0.913213,0.885793
1443,1.022380618,0.908377,0.888492
1444,1.022398061,0.901751,0.881996
1445,1.02872986,0.905523,0.880234
1446,1.026048388,0.906366,0.883356
1447,1.01911263,0.899799,0.882924
1448,1.00609986,0.896769,0.891332
1449,1.016011571,0.896363,0.882237
1450,1.023854812,0.897849,0.87693
1451,1.020025928,0.893812,0.876264
1452,1.021022509,0.896615,0.878154
1453,1.020896259,0.894006,0.875707
1454,1.017559679,0.889222,0.873877
1455,1.014321862,0.891524,0.878936
1456,1.013958416,0.894869,0.88255
1457,1.018498701,0.901297,0.884927
1458,1.013981809,0.895423,0.883076
1459,1.017940634,0.896993,0.881184
1460,1.0188915,0.896974,0.880343
1461,1.015819539,0.896413,0.882453
1462,1.021452183,0.899215,0.88033
1463,1.024006242,0.902896,0.881729
1464,1.022912614,0.901364,0.881174
1465,1.021332452,0.902193,0.883349
1466,1.020856421,0.904587,0.886106
1467,1.023020213,0.902667,0.882355
1468,1.031117072,0.906355,0.879003
1469,1.022498244,0.900914,0.881091
1470,1.021323651,0.904665,0.885777
1471,1.031629211,0.91042,0.882507
1472,1.026314565,0.904529,0.881337
1473,1.022222901,0.903459,0.883818
1474,1.028187104,0.911821,0.886824
1475,1.022737054,0.905424,0.885295
1476,1.023612516,0.901472,0.880677
1477,1.01995271,0.901117,0.883489
1478,1.018253242,0.899195,0.883076
1479,1.024109355,0.902863,0.881608
1480,1.032582404,0.906311,0.877713
1481,1.024001488,0.903028,0.881862
1482,1.026872459,0.903695,0.880046
1483,1.023227183,0.904276,0.883749
1484,1.020405872,0.899949,0.881952
1485,1.033082476,0.907377,0.87832
1486,1.021450933,0.901171,0.882246
1487,1.018909051,0.902192,0.885449
1488,1.028764757,0.902345,0.877115
1489,1.034594415,0.905177,0.87491
1490,1.032069219,0.908095,0.879878
1491,1.020158713,0.898718,0.880959
1492,1.02109879,0.899538,0.880951
1493,1.02476962,0.9022,0.880393
1494,1.027211524,0.906621,0.882604
1495,1.031037902,0.906604,0.879312
1496,1.024792053,0.900742,0.878951
1497,1.02201729,0.896348,0.877038
1498,1.017726087,0.894568,0.878987
1499,1.017794398,0.892452,0.876849
1500,1.011350136,0.890423,0.88043
1501,1.018477693,0.890232,0.874081
1502,1.011353111,0.886629,0.876676
1503,1.00735481,0.879866,0.873442
1504,1.00685643,0.878154,0.872174
1505,0.996553339,0.867986,0.870988
1506,1.004217559,0.874556,0.870883
1507,1.009417209,0.876481,0.868304
1508,1.011334637,0.875031,0.865224
1509,1.005345922,0.875036,0.870383
1510,1.005403608,0.873931,0.869234
1511,1.016531795,0.881329,0.866996
1512,1.013903382,0.878381,0.866336
1513,1.011569713,0.878435,0.868388
1514,1.008598968,0.880636,0.873128
1515,1.01712335,0.888205,0.873252
1516,1.01777396,0.8851,0.869643
1517,1.02102037,0.890147,0.871821
1518,1.014007734,0.88474,0.872518
1519,1.015618786,0.886167,0.872539
1520,1.021232003,0.893145,0.874576
1521,1.013429295,0.886401,0.874655
1522,1.019138668,0.887788,0.871116
1523,1.013545957,0.889493,0.877605
1524,1.020625552,0.893475,0.875419
1525,1.017883553,0.890585,0.874938
1526,1.018880087,0.893081,0.876532
1527,1.027985407,0.893528,0.869203
1528,1.015035111,0.89128,0.878078
1529,1.029809104,0.892862,0.867017
1530,1.015894203,0.888177,0.874281
1531,1.015089047,0.885114,0.871957
1532,1.015416704,0.887988,0.874506
1533,1.013768814,0.888836,0.876764
1534,1.005279136,0.88281,0.878174
1535,1.014537804,0.882516,0.86987
1536,1.01136166,0.878136,0.868271
1537,0.996084571,0.865977,0.869381
1538,0.997129324,0.861428,0.863908
1539,0.987815825,0.850625,0.861117
1540,0.978345273,0.841374,0.859997
1541,0.973458919,0.826086,0.848609
1542,0.961841918,0.808986,0.84108
1543,0.953226225,0.797348,0.836473
1544,0.945717211,0.778748,0.823447
1545,0.928017004,0.757531,0.81629
1546,0.918004491,0.737142,0.802983
1547,0.905423573,0.719254,0.794384
1548,0.896396906,0.704585,0.786019
1549,0.887309387,0.692844,0.780837
1550,0.882570834,0.687152,0.77858
1551,0.881438846,0.68974,0.782516
1552,0.896257001,0.702998,0.784371
1553,0.896055479,0.708072,0.79021
1554,0.907773909,0.729252,0.803341
1555,0.930538662,0.753553,0.809803
1556,0.94524422,0.776762,0.821758
1557,0.958880534,0.795051,0.829145
1558,0.965124312,0.808862,0.838091
1559,0.980904308,0.825892,0.84197
1560,0.987865606,0.832991,0.843223
1561,0.997456556,0.848651,0.850815
1562,0.996760331,0.853794,0.856569
1563,1.002709036,0.858343,0.856024
1564,1.002155395,0.862021,0.860167
1565,1.009818949,0.868311,0.859868
1566,1.00318492,0.867139,0.864386
1567,1.014586095,0.874141,0.861574
1568,1.016331775,0.878879,0.864756
1569,1.009830899,0.875997,0.867469
1570,1.009712175,0.875685,0.867262
1571,1.01979236,0.881585,0.864475
1572,1.010939339,0.875153,0.865683
1573,1.021494991,0.885201,0.866574
1574,1.027922545,0.885987,0.86192
1575,1.019267447,0.882865,0.866176
1576,1.013832497,0.880182,0.868173
1577,1.020214355,0.882212,0.864732
1578,1.016519867,0.879186,0.864898
1579,1.016934468,0.881491,0.866812
1580,1.017545624,0.880295,0.865116
1581,1.013785756,0.87636,0.864443
1582,1.018436953,0.880508,0.864568
1583,1.016779973,0.882867,0.868297
1584,1.012092858,0.879618,0.869108
1585,1.01184097,0.879563,0.86927
1586,1.012042395,0.879058,0.868598
1587,1.010798292,0.876351,0.866989
1588,1.011859851,0.875193,0.864935
1589,1.014593335,0.869264,0.856761
1590,1.003690424,0.861606,0.858438
1591,0.990870847,0.847474,0.855282
1592,0.986496259,0.840335,0.851838
1593,0.9829903,0.83102,0.8454
1594,0.968478313,0.814529,0.84104
1595,0.962398196,0.800467,0.831742
1596,0.9513241,0.785358,0.825542
1597,0.949681316,0.777336,0.818523
1598,0.939621024,0.769248,0.818679
1599,0.935195203,0.761536,0.814307
1600,0.938070431,0.763867,0.814296
1601,0.932308522,0.760843,0.816085
1602,0.934914836,0.771301,0.824996
1603,0.94487198,0.777075,0.822413
1604,0.952123007,0.785869,0.825386
1605,0.946941431,0.786004,0.830045
1606,0.957865638,0.795926,0.830937
1607,0.966333811,0.803982,0.831992
1608,0.972989935,0.806164,0.828543
1609,0.972020129,0.807774,0.831026
1610,0.967885017,0.802367,0.82899
1611,0.952809608,0.784431,0.823282
1612,0.944363982,0.776576,0.822327
1613,0.939453768,0.761804,0.810901
1614,0.934654556,0.75354,0.806223
1615,0.923587451,0.740054,0.801282
1616,0.904838521,0.719847,0.795553
1617,0.913558471,0.726152,0.794861
1618,0.907976634,0.72152,0.794646
1619,0.913161557,0.726946,0.796076
1620,0.92202094,0.737803,0.800202
1621,0.923721116,0.748506,0.810316
1622,0.938046819,0.765525,0.816084
1623,0.948268345,0.780807,0.823403
1624,0.966798221,0.799575,0.827034
1625,0.968754133,0.805738,0.831726
1626,0.980267213,0.825335,0.841949
1627,0.967097298,0.821201,0.84914
1628,0.990055012,0.840826,0.849272
1629,0.994080206,0.846341,0.851381
1630,1.012101685,0.857574,0.84732
1631,1.001304851,0.851782,0.850672
1632,1.005425577,0.858922,0.854287
1633,1.005654659,0.86006,0.855224
1634,1.002211748,0.857777,0.855884
1635,1.012079984,0.864542,0.854223
1636,1.001558023,0.854976,0.853646
1637,1.000889002,0.857903,0.857141
1638,0.996677909,0.848743,0.851572
1639,0.997775711,0.843334,0.845214
1640,0.992438387,0.840374,0.846777
1641,0.990674186,0.839636,0.84754
1642,0.990349662,0.835559,0.843701
1643,0.987758824,0.835157,0.845507
1644,0.991788057,0.831528,0.838413
1645,0.987816921,0.832216,0.84248
1646,0.987623733,0.829519,0.839914
1647,0.988092202,0.837005,0.847092
1648,0.985232318,0.837679,0.850235
1649,0.995643087,0.844154,0.847848
1650,0.997954658,0.851901,0.853647
1651,1.007021999,0.861318,0.855312
1652,1.007632784,0.861786,0.855258
1653,1.011093232,0.86524,0.855747
1654,1.012998995,0.870701,0.859528
1655,1.022781354,0.877259,0.857719
1656,1.019029543,0.87463,0.858297
1657,1.016763512,0.877351,0.862886
1658,1.030600287,0.88294,0.856724
1659,1.027073243,0.885332,0.861995
1660,1.014836665,0.8797,0.866839
1661,1.017989998,0.880768,0.865203
1662,1.019454812,0.881964,0.865133
1663,1.028044485,0.891587,0.867265
1664,1.028585652,0.888482,0.86379
1665,1.032983336,0.892604,0.864103
1666,1.022702718,0.886942,0.867253
1667,1.027549122,0.890658,0.866779
1668,1.020268269,0.885449,0.867859
1669,1.028437975,0.887109,0.862579
1670,1.022489477,0.883526,0.864093
1671,1.021746285,0.887873,0.868976
1672,1.026507583,0.886765,0.863866
1673,1.024714598,0.887285,0.865885
1674,1.027530987,0.889848,0.866006
1675,1.041101482,0.897848,0.862402
1676,1.04437429,0.901483,0.86318
1677,1.0339872,0.894249,0.864855
1678,1.030464459,0.888451,0.862185
1679,1.026321996,0.88767,0.864904
1680,1.031213626,0.888604,0.861707
1681,1.032414096,0.888987,0.861076
1682,1.031130415,0.891901,0.864974
1683,1.02076951,0.887309,0.869255
1684,1.028798557,0.890777,0.865842
1685,1.029195698,0.89102,0.865744
1686,1.021871413,0.886686,0.867708
1687,1.030172513,0.891672,0.865556
1688,1.031636298,0.895059,0.867611
1689,1.02820809,0.890931,0.866489
1690,1.022094396,0.889864,0.870628
1691,1.022483022,0.886048,0.866565
1692,1.035175209,0.892997,0.862653
1693,1.027435147,0.889353,0.865605
1694,1.022128294,0.883865,0.86473
1695,1.022632203,0.886933,0.867304
1696,1.020162545,0.885193,0.867698
1697,1.035789547,0.892602,0.86176
1698,1.027835071,0.891022,0.866892
1699,1.026785796,0.893394,0.870088
1700,1.022632851,0.887857,0.868207
1701,1.029818215,0.890145,0.864371
1702,1.016181797,0.886831,0.872709
1703,1.02720694,0.88759,0.864081
1704,1.03133759,0.890823,0.863755
1705,1.022975847,0.886116,0.866214
1706,1.024730679,0.887675,0.866252
1707,1.028950374,0.890928,0.865861
1708,1.01482934,0.88704,0.874078
1709,1.022509927,0.887874,0.868328
1710,1.029250251,0.893276,0.86789
1711,1.021510014,0.883456,0.864853
1712,1.026849276,0.886518,0.863338
1713,1.026851258,0.886569,0.863386
1714,1.028271999,0.88639,0.862019
1715,1.030580323,0.892093,0.865622
1716,1.030210638,0.890682,0.864563
1717,1.041508166,0.896123,0.860409
1718,1.026951736,0.892114,0.868701
1719,1.028056031,0.890314,0.866017
1720,1.03252548,0.895657,0.867443
1721,1.031546245,0.891192,0.863938
1722,1.039945152,0.894175,0.859829
1723,1.037286569,0.893584,0.861463
1724,1.029889475,0.885879,0.860169
1725,1.016973479,0.885011,0.87024
1726,1.028397149,0.886647,0.862164
1727,1.029187904,0.891498,0.866215
1728,1.017135323,0.88249,0.867623
1729,1.033718842,0.890954,0.861892
1730,1.023934301,0.884498,0.863823
1731,1.025980551,0.886242,0.8638
1732,1.024223348,0.886706,0.865735
1733,1.027150449,0.885756,0.862343
1734,1.038460371,0.889352,0.856414
1735,1.030905267,0.88536,0.858818
1736,1.028383679,0.885933,0.861481
1737,1.030336988,0.885417,0.859347
1738,1.026805604,0.884094,0.861014
1739,1.026456932,0.883608,0.860833
1740,1.027425943,0.887658,0.863963
1741,1.024005824,0.884697,0.863957
1742,1.023952465,0.880765,0.860162
1743,1.019682058,0.880679,0.86368
1744,1.031390567,0.888281,0.861246
1745,1.0218581,0.884316,0.8654
1746,1.022485244,0.881415,0.862032
1747,1.025156569,0.883605,0.861922
1748,1.028751109,0.883189,0.858506
1749,1.026576472,0.881706,0.85888
1750,1.028628113,0.88659,0.861915
1751,1.029019986,0.888851,0.863784
1752,1.027115675,0.884324,0.860978
1753,1.027357556,0.886851,0.863235
1754,1.023605937,0.885023,0.864613
1755,1.0263574,0.883432,0.860745
1756,1.022182217,0.881809,0.862673
1757,1.028177707,0.882962,0.858764
1758,1.027153254,0.881695,0.858387
1759,1.025468697,0.879323,0.857484
1760,1.026226162,0.884961,0.862345
1761,1.022233563,0.883357,0.864144
1762,1.025343217,0.881222,0.859441
1763,1.024696647,0.880197,0.858983
1764,1.030661028,0.885411,0.859071
1765,1.02076907,0.877596,0.85974
1766,1.027962985,0.883123,0.8591
1767,1.029545441,0.878228,0.853025
1768,1.020967269,0.877893,0.859864
1769,1.026407273,0.878969,0.856355
1770,1.020783694,0.876107,0.858269
1771,1.019485599,0.874528,0.857813
1772,1.00996093,0.869844,0.861265
1773,1.021456292,0.870673,0.852384
1774,1.020542046,0.86494,0.84753
1775,1.01115503,0.861587,0.852082
1776,1.013635222,0.863899,0.852278
1777,1.011466144,0.853287,0.843614
1778,0.993740838,0.841935,0.847238
1779,0.997585987,0.83972,0.841752
1780,0.97694472,0.820488,0.839851
1781,0.96945081,0.808426,0.833901
1782,0.9681326,0.792615,0.818705
1783,0.95887016,0.779222,0.812646
1784,0.943815124,0.762949,0.808367
1785,0.933279112,0.745872,0.799195
1786,0.924258384,0.726517,0.786054
1787,0.909704613,0.709626,0.780062
1788,0.89924507,0.693853,0.771595
1789,0.891092575,0.684679,0.768359
1790,0.883504694,0.676443,0.765636
1791,0.885553316,0.676669,0.76412
1792,0.884735284,0.6783,0.76667
1793,0.890470295,0.687655,0.772238
1794,0.892506522,0.695558,0.779331
1795,0.905476119,0.710327,0.784479
1796,0.921385802,0.72631,0.78828
1797,0.930458069,0.737308,0.792414
1798,0.938241118,0.753417,0.80301
1799,0.950731628,0.769873,0.809769
1800,0.967669521,0.785827,0.812082
1801,0.964506631,0.789766,0.818829
1802,0.984961312,0.812402,0.824806
1803,0.982114223,0.81767,0.832561
1804,0.985644993,0.827859,0.839916
1805,0.995712526,0.831875,0.835457
1806,0.993696206,0.834833,0.840129
1807,1.002173377,0.845221,0.843388
1808,1.007653824,0.852984,0.846505
1809,1.004043081,0.852538,0.849105
1810,1.010286952,0.855119,0.846412
1811,1.018255401,0.864508,0.849009
1812,1.022550997,0.868019,0.848876
1813,1.011943754,0.860136,0.849984
1814,1.012389339,0.863396,0.85283
1815,1.019881135,0.866593,0.8497
1816,1.021627317,0.86979,0.851377
1817,1.023161116,0.8734,0.853629
1818,1.018411052,0.871491,0.855736
1819,1.027436551,0.872607,0.849305
1820,1.023150574,0.872949,0.853197
1821,1.020761995,0.871645,0.853916
1822,1.018220026,0.869733,0.85417
1823,1.018223858,0.871062,0.855472
1824,1.021610346,0.874666,0.856164
1825,1.027074367,0.882489,0.859226
1826,1.026487221,0.881616,0.858867
1827,1.028197648,0.877979,0.853901
1828,1.023524821,0.878737,0.85854
1829,1.020459377,0.875497,0.857944
1830,1.023015674,0.876883,0.857155
1831,1.025154876,0.878365,0.856812
1832,1.027347113,0.883161,0.859652
1833,1.029670943,0.881734,0.856326
1834,1.026159744,0.884993,0.862432
1835,1.022458349,0.881036,0.861684
1836,1.020418284,0.878573,0.860993
1837,1.028493274,0.882078,0.857641
1838,1.026798148,0.881843,0.858828
1839,1.028568769,0.883916,0.859365
1840,1.032780544,0.886387,0.858253
1841,1.035066688,0.886723,0.856682
1842,1.020572873,0.877709,0.860016
1843,1.033989325,0.884156,0.855092
1844,1.033134646,0.888128,0.859644
1845,1.027210268,0.884955,0.861513
1846,1.029835971,0.884246,0.858628
1847,1.027327403,0.883781,0.860272
1848,1.032574194,0.889383,0.861326
1849,1.020528897,0.885467,0.867655
1850,1.02767681,0.890595,0.86661
1851,1.03150715,0.887877,0.860757
1852,1.034781446,0.890119,0.8602
1853,1.0210571,0.880383,0.862227
1854,1.035138406,0.883531,0.853539
1855,1.034991207,0.885761,0.855815
1856,1.036100084,0.887686,0.856757
1857,1.033247675,0.890209,0.861564
1858,1.029276229,0.886951,0.861723
1859,1.027120934,0.88624,0.862839
1860,1.038023951,0.892111,0.859432
1861,1.033456008,0.8854,0.856737
1862,1.040735122,0.893213,0.858252
1863,1.030913103,0.881574,0.855139
1864,1.033839033,0.886304,0.857294
1865,1.02407727,0.88107,0.860355
1866,1.032446281,0.88616,0.858311
1867,1.036004928,0.887188,0.856355
1868,1.031328698,0.884583,0.857712
1869,1.030053927,0.886279,0.86042
1870,1.028807881,0.884997,0.860216
1871,1.025948872,0.882473,0.860153
1872,1.019621236,0.880758,0.863809
1873,1.031759132,0.886343,0.85906
1874,1.031279263,0.887653,0.86073
1875,1.036844139,0.890674,0.859024
1876,1.031587385,0.887944,0.860755
1877,1.032275111,0.882972,0.855365
1878,1.031366873,0.885775,0.858836
1879,1.029708757,0.879223,0.853856
1880,1.027726759,0.884104,0.860252
1881,1.039826128,0.889408,0.855343
1882,1.032019515,0.885481,0.858008
1883,1.033193003,0.883753,0.855361
1884,1.020911477,0.88131,0.863258
1885,1.025475034,0.884705,0.862727
1886,1.024217443,0.882857,0.861982
1887,1.027340313,0.882736,0.859244
1888,1.020648592,0.882464,0.864611
1889,1.018171483,0.88126,0.865532
1890,1.025860768,0.883896,0.861614
1891,1.028676642,0.882728,0.85812
1892,1.028356675,0.88465,0.860256
1893,1.028656216,0.887037,0.862326
1894,1.026906267,0.883468,0.86032
1895,1.020019497,0.87998,0.862709
1896,1.029126214,0.884464,0.859432
1897,1.023083656,0.883666,0.863728
1898,1.032126524,0.889434,0.861749
1899,1.032054488,0.887346,0.859786
1900,1.033699155,0.888114,0.859161
1901,1.031912911,0.886019,0.858618
1902,1.032564473,0.888023,0.860017
1903,1.030558009,0.887835,0.861509
1904,1.030751955,0.884882,0.858482
1905,1.036810398,0.8858,0.854351
1906,1.031305503,0.882023,0.855249
1907,1.024855554,0.881921,0.860532
1908,1.023070795,0.883571,0.863646
1909,1.032611883,0.887406,0.85938
1910,1.037804074,0.889725,0.857315
1911,1.027680496,0.882386,0.858619
1912,1.024238111,0.882122,0.861247
1913,1.023686315,0.878329,0.858006
1914,1.027915953,0.880925,0.857001
1915,1.024539734,0.880262,0.859178
1916,1.024789744,0.880857,0.859549
1917,1.031073002,0.878534,0.852058
1918,1.028712764,0.876955,0.852478
1919,1.030574502,0.878775,0.852704
1920,1.030347427,0.876973,0.851143
1921,1.018581958,0.863456,0.847704
1922,1.017330127,0.862699,0.848003
1923,1.015155241,0.858598,0.84578
1924,1.007018061,0.853619,0.84767
1925,1.004188001,0.848812,0.845272
1926,1.011086817,0.85087,0.84154
1927,1.009560382,0.850489,0.842435
1928,1.008307195,0.847701,0.840717
1929,1.002343221,0.840982,0.839016
1930,1.008624437,0.85151,0.844229
1931,1.010377233,0.847658,0.838952
1932,1.000694162,0.846211,0.845624
1933,1.006083075,0.846965,0.841844
1934,1.012463655,0.853112,0.84261
1935,1.008237061,0.85388,0.846904
1936,1.003247497,0.853572,0.850809
1937,1.014098828,0.85774,0.845815
1938,1.012630808,0.86016,0.849431
1939,1.016094281,0.864429,0.850737
1940,1.021210224,0.867851,0.849826
1941,1.024156101,0.867451,0.846991
1942,1.02247688,0.873775,0.854567
1943,1.021761499,0.872851,0.854261
1944,1.015470486,0.869457,0.856211
1945,1.026624784,0.875559,0.852852
1946,1.024478579,0.874917,0.854012
1947,1.023154811,0.872351,0.852609
1948,1.036840282,0.885698,0.854228
1949,1.022204238,0.87658,0.857539
1950,1.020008156,0.872975,0.855851
1951,1.025259572,0.878832,0.85718
1952,1.019837777,0.876984,0.859925
1953,1.03465137,0.887436,0.857715
1954,1.021634148,0.877738,0.859151
1955,1.030242665,0.885406,0.859415
1956,1.026287312,0.877255,0.854785
1957,1.021135927,0.880211,0.861992
1958,1.026125362,0.882868,0.86039
1959,1.027580045,0.881005,0.857359
1960,1.035337603,0.886806,0.856538
1961,1.032029159,0.885126,0.857656
1962,1.033417111,0.88649,0.857824
1963,1.021941926,0.88264,0.863689
1964,1.024871053,0.881632,0.860237
1965,1.029755986,0.884443,0.858886
1966,1.034431644,0.887652,0.858106
1967,1.031808303,0.884496,0.857229
1968,1.021178698,0.879097,0.860865
1969,1.028188732,0.884997,0.860734
1970,1.028125455,0.881962,0.857835
1971,1.026195977,0.882194,0.859674
1972,1.030100833,0.885212,0.859345
1973,1.034522666,0.889435,0.859754
1974,1.030197951,0.886815,0.86082
1975,1.025789037,0.88319,0.860986
1976,1.018616947,0.879645,0.863568
1977,1.026390781,0.879193,0.856587
1978,1.025166791,0.880933,0.859307
1979,1.031821992,0.892428,0.864905
1980,1.033771841,0.887826,0.858822
1981,1.033659396,0.888269,0.859344
1982,1.030290397,0.887181,0.861098
1983,1.027329188,0.884627,0.861094
1984,1.029421096,0.885752,0.860437
1985,1.030684967,0.885379,0.85902
1986,1.029733044,0.884136,0.858607
1987,1.028635174,0.883827,0.859223
1988,1.023271022,0.882516,0.862446
1989,1.026393166,0.88351,0.860791
1990,1.031797806,0.884779,0.857512
1991,1.028778585,0.88455,0.859806
1992,1.030555459,0.890369,0.86397
1993,1.032603477,0.890478,0.862362
1994,1.032805414,0.887279,0.859096
1995,1.032864336,0.888033,0.859777
1996,1.031313569,0.886216,0.859308
1997,1.018118655,0.880974,0.865296
1998,1.043348789,0.893093,0.855987
1999,1.029821536,0.890843,0.865046
2000,1.024824049,0.885614,0.864162
2001,1.030581595,0.88589,0.859602
2002,1.033326111,0.887096,0.858486
2003,1.022743773,0.883263,0.863621
2004,1.030319272,0.886191,0.860113
2005,1.030707035,0.886977,0.860552
2006,1.035000332,0.888288,0.858249
2007,1.040219359,0.891132,0.856677
2008,1.02556674,0.881089,0.859124
2009,1.023789297,0.878531,0.858117
2010,1.031255204,0.885577,0.858737
2011,1.027754444,0.884579,0.860691
2012,1.029031315,0.887167,0.862138
2013,1.021906427,0.882127,0.863217
2014,1.029959357,0.887723,0.861901
2015,1.03393061,0.884752,0.855717
2016,1.028985608,0.885864,0.86091
2017,1.029008626,0.881811,0.856952
2018,1.02964688,0.886041,0.860529
2019,1.03210096,0.888159,0.860535
2020,1.02485761,0.882056,0.860662
2021,1.02862169,0.881177,0.856658
2022,1.034188283,0.887801,0.858452
2023,1.024430064,0.884119,0.863035
2024,1.028940023,0.886189,0.861264
2025,1.029864108,0.882368,0.856781
2026,1.026654048,0.884098,0.861145
2027,1.028648756,0.886328,0.861643
2028,1.019080787,0.883701,0.867155
2029,1.026670095,0.878383,0.855565
2030,1.027737323,0.884925,0.861042
2031,1.035689611,0.89043,0.859746
2032,1.031762562,0.886705,0.859408
2033,1.033172803,0.886236,0.857781
2034,1.034564219,0.887264,0.857621
2035,1.022131039,0.882326,0.863222
2036,1.030666436,0.886335,0.859963
2037,1.030468589,0.887421,0.861182
2038,1.033884946,0.889353,0.860205
2039,1.031268907,0.886355,0.85948
2040,1.023300518,0.881556,0.861483
2041,1.026838914,0.884594,0.861473
2042,1.027490769,0.883266,0.859634
2043,1.034147773,0.884307,0.855107
2044,1.02526477,0.882592,0.860843
2045,1.02560164,0.882682,0.860648
2046,1.025948487,0.882209,0.859896
2047,1.024547375,0.880245,0.859155
2048,1.032132675,0.88368,0.856169
2049,1.029204388,0.885159,0.860042
2050,1.024888322,0.879635,0.858274
2051,1.030623515,0.88367,0.857413
2052,1.032964146,0.880792,0.852684
2053,1.036386342,0.884677,0.853617
2054,1.033195953,0.887194,0.858689
2055,1.02571055,0.883305,0.861164
2056,1.030706156,0.888445,0.861977
2057,1.030974658,0.884368,0.857798
2058,1.023861739,0.887511,0.866827
2059,1.024797912,0.883632,0.86225
2060,1.031517756,0.8851,0.858056
2061,1.030789158,0.886523,0.860043
2062,1.031758316,0.889224,0.861853
2063,1.031606688,0.88546,0.858331
2064,1.029213719,0.883616,0.858535
2065,1.032865394,0.885774,0.857589
2066,1.023080376,0.87745,0.857655
2067,1.025357498,0.880738,0.858957
2068,1.028903272,0.881446,0.856685
2069,1.023771218,0.881337,0.860873
2070,1.023723126,0.884161,0.863672
2071,1.026304002,0.884438,0.86177
2072,1.031767416,0.88456,0.857325
2073,1.023335557,0.878903,0.858861
2074,1.026565945,0.881003,0.858204
2075,1.029557859,0.881318,0.856016
2076,1.022314744,0.883466,0.864182
2077,1.016763661,0.877404,0.862938
2078,1.02324475,0.877548,0.857613
2079,1.028672649,0.882991,0.858379
2080,1.034566078,0.888445,0.858761
2081,1.034368901,0.887804,0.858305
2082,1.021998448,0.878609,0.859697
2083,1.021857057,0.87669,0.857938
2084,1.031047685,0.880856,0.854331
2085,1.029490061,0.879795,0.854593
2086,1.024986332,0.879304,0.857869
2087,1.026531154,0.881548,0.858764
2088,1.02225699,0.882723,0.863504
2089,1.027160874,0.88066,0.857373
2090,1.024442684,0.879566,0.85858
2091,1.021558543,0.880751,0.862164
2092,1.021249226,0.875663,0.857443
2093,1.036385865,0.883321,0.852309
2094,1.024557591,0.878928,0.857861
2095,1.020399852,0.87695,0.859418
2096,1.028442646,0.882556,0.858148
2097,1.026487725,0.882801,0.860021
2098,1.031223869,0.884226,0.857453
2099,1.021363012,0.876881,0.85854
2100,1.026652984,0.881359,0.858478
2101,1.028448688,0.880277,0.855927
2102,1.022501166,0.877306,0.858
2103,1.021942087,0.879094,0.860219
2104,1.025256435,0.881983,0.860256
2105,1.02512031,0.879544,0.857991
2106,1.02727712,0.882241,0.858815
2107,1.022767999,0.874977,0.855499
2108,1.015749115,0.871078,0.857572
2109,1.020574649,0.872724,0.85513
2110,1.0173937,0.875217,0.860254
2111,1.02044309,0.87054,0.8531
