X,Y,Y,Y
2112,1.011451934,0.868112,0.858283
2113,1.018181583,0.866723,0.851246
2114,1.016400668,0.869359,0.855331
2115,1.008278674,0.863142,0.856055
2116,1.016224102,0.864449,0.850648
2117,1.020130652,0.867311,0.850196
2118,1.015300682,0.866484,0.853426
2119,1.017050036,0.865296,0.85079
2120,1.001449775,0.850328,0.849097
2121,1.003231375,0.853781,0.851031
2122,1.013153664,0.857128,0.846
2123,1.014433936,0.855603,0.843429
2124,1.003633036,0.848922,0.845849
2125,1.017884645,0.857863,0.84279
2126,1.008426459,0.854112,0.846975
2127,0.997306293,0.84858,0.850872
2128,1.002626257,0.84982,0.847594
2129,1.010970315,0.860452,0.851115
2130,1.015913162,0.857577,0.844144
2131,1.019088901,0.864487,0.848294
2132,1.008006615,0.859371,0.852545
2133,1.015053425,0.863914,0.851102
2134,1.011947991,0.860004,0.84985
2135,1.010946908,0.862826,0.853483
2136,1.006811906,0.859024,0.853212
2137,1.009585385,0.864301,0.856095
2138,1.013297125,0.86568,0.85432
2139,1.012075017,0.865983,0.855651
2140,1.0197652,0.871319,0.854431
2141,1.019954597,0.874761,0.857647
2142,1.023787098,0.87719,0.856809
2143,1.019122315,0.870466,0.854133
2144,1.017030204,0.871124,0.856537
2145,1.011369359,0.871588,0.86179
2146,1.021180245,0.876527,0.858347
2147,1.027538105,0.879363,0.855796
2148,1.014110827,0.871538,0.859411
2149,1.018374748,0.874789,0.859005
2150,1.024582071,0.878949,0.857861
2151,1.014230103,0.870464,0.858251
2152,1.020150854,0.873445,0.856192
2153,1.011964024,0.868846,0.858574
2154,1.025900035,0.874945,0.852856
2155,1.01833941,0.872002,0.856298
2156,1.023312271,0.875503,0.855558
2157,1.020673394,0.874416,0.856705
2158,1.018640861,0.867772,0.851892
2159,1.021465012,0.867757,0.849522
2160,1.019947487,0.868982,0.851987
2161,1.015230138,0.867304,0.854293
2162,1.01628024,0.86626,0.852383
2163,1.013740848,0.868045,0.856279
2164,1.014704316,0.867145,0.854579
2165,1.01826476,0.868756,0.853173
2166,1.014891424,0.868266,0.855526
2167,1.012725405,0.868648,0.857733
2168,1.020460488,0.864877,0.847536
2169,1.018209438,0.868664,0.853129
2170,1.013924566,0.866796,0.854892
2171,1.013746458,0.869023,0.857239
2172,1.017534265,0.868901,0.853928
2173,1.0219799,0.87329,0.854508
2174,1.021601481,0.873835,0.855358
2175,1.024325633,0.875823,0.855024
2176,1.019555654,0.872602,0.855865
2177,1.018923083,0.871705,0.855516
2178,1.019624395,0.874488,0.857657
2179,1.016011504,0.870477,0.856759
2180,1.023858918,0.876027,0.855613
2181,1.017479148,0.873049,0.858051
2182,1.021528152,0.876796,0.858318
2183,1.024898095,0.876252,0.854965
2184,1.029815265,0.881561,0.856038
2185,1.028556462,0.87964,0.855218
2186,1.02383228,0.877327,0.856905
2187,1.023079279,0.878466,0.858649
2188,1.031579144,0.881766,0.854773
2189,1.025323775,0.883056,0.861246
2190,1.022385559,0.878677,0.859438
2191,1.032459107,0.878505,0.850886
2192,1.035190157,0.887512,0.857342
2193,1.023310941,0.878493,0.858481
2194,1.030380965,0.882206,0.856194
2195,1.031915179,0.883921,0.856583
2196,1.024838228,0.879468,0.858153
2197,1.017578966,0.879233,0.864044
2198,1.035808872,0.889765,0.859005
2199,1.034245004,0.887859,0.858461
2200,1.029387337,0.88618,0.860881
2201,1.024848486,0.882372,0.860978
2202,1.025482146,0.879957,0.858091
2203,1.032558541,0.884374,0.856488
2204,1.029362033,0.883942,0.858728
2205,1.021353134,0.876465,0.858141
2206,1.027650645,0.881306,0.857593
2207,1.029486518,0.881399,0.856154
2208,1.023024755,0.879744,0.859944
2209,1.027981639,0.882587,0.858563
2210,1.028735786,0.885938,0.861191
2211,1.028970529,0.88411,0.859218
2212,1.030022361,0.882106,0.856395
2213,1.02382307,0.881784,0.861266
2214,1.021997848,0.882535,0.863539
2215,1.032219375,0.887303,0.859607
2216,1.024117532,0.885154,0.864309
2217,1.021872199,0.88245,0.863562
2218,1.035885533,0.887266,0.856529
2219,1.023617104,0.882187,0.861833
2220,1.023226264,0.877746,0.857822
2221,1.025100963,0.880287,0.858732
2222,1.030220017,0.883016,0.857114
2223,1.034858007,0.883064,0.853319
2224,1.028636658,0.880837,0.856315
2225,1.026824112,0.883921,0.86083
2226,1.023599921,0.880776,0.860469
2227,1.025843652,0.88403,0.861759
2228,1.027023162,0.883243,0.860003
2229,1.019964487,0.877708,0.860528
2230,1.027706248,0.882404,0.858615
2231,1.022684332,0.877952,0.858478
2232,1.018598855,0.877911,0.861881
2233,1.019649941,0.882402,0.865397
2234,1.024761718,0.879264,0.858018
2235,1.029940377,0.886515,0.860744
2236,1.022856165,0.879061,0.859418
2237,1.027492185,0.882549,0.858935
2238,1.035940606,0.88849,0.857665
2239,1.028375916,0.881711,0.857382
2240,1.020448476,0.883889,0.866177
2241,1.021979847,0.879755,0.860834
2242,1.022958285,0.880095,0.860343
2243,1.023459729,0.88125,0.86105
2244,1.026812974,0.883168,0.860106
2245,1.028026045,0.882107,0.858059
2246,1.035649543,0.884947,0.854485
2247,1.032423167,0.888969,0.861051
2248,1.024829099,0.885851,0.864389
2249,1.028098025,0.887922,0.863655
2250,1.033895225,0.887567,0.858469
2251,1.030313741,0.883255,0.857268
2252,1.025778434,0.88434,0.862116
2253,1.026482937,0.880127,0.85742
2254,1.027797094,0.882371,0.858507
2255,1.029347706,0.883309,0.858125
2256,1.028160216,0.883824,0.859617
2257,1.027999758,0.882729,0.858686
2258,1.026586644,0.882613,0.859755
2259,1.030137339,0.887555,0.861589
2260,1.034288437,0.887767,0.858336
2261,1.033214795,0.88848,0.859918
2262,1.027177227,0.882752,0.859396
2263,1.027750338,0.882262,0.85844
2264,1.020771303,0.877651,0.859792
2265,1.02586224,0.880277,0.858085
2266,1.028244848,0.880775,0.856581
2267,1.025034947,0.879931,0.85844
2268,1.026897901,0.88511,0.861926
2269,1.021076816,0.879092,0.860946
2270,1.029354498,0.880235,0.855133
2271,1.035643685,0.883809,0.853391
2272,1.024088668,0.879345,0.858661
2273,1.017819197,0.875581,0.860252
2274,1.028654115,0.880423,0.855898
2275,1.034481351,0.887195,0.857623
2276,1.020598913,0.87791,0.860191
2277,1.018932679,0.87999,0.863639
2278,1.030451692,0.881774,0.855716
2279,1.026697519,0.878081,0.855248
2280,1.030882912,0.881709,0.855295
2281,1.031891203,0.883659,0.856349
2282,1.034975607,0.885906,0.855968
2283,1.03158299,0.886496,0.859355
2284,1.030416193,0.883518,0.857438
2285,1.030096409,0.882874,0.857079
2286,1.024717635,0.882494,0.861207
2287,1.018241964,0.881265,0.865477
2288,1.027195863,0.879217,0.855939
2289,1.024194553,0.879651,0.858871
2290,1.020539166,0.875841,0.858214
2291,1.02894723,0.880074,0.855315
2292,1.033302066,0.881262,0.85286
2293,1.02375054,0.879802,0.859391
2294,1.02369469,0.881482,0.861079
2295,1.024165173,0.88167,0.860867
2296,1.03044275,0.886798,0.860599
2297,1.026991275,0.881177,0.858018
2298,1.030010795,0.88072,0.855059
2299,1.030207587,0.885756,0.859784
2300,1.034414764,0.888133,0.858585
2301,1.033742478,0.883886,0.855035
2302,1.030638722,0.880587,0.854409
2303,1.028117148,0.88057,0.856488
2304,1.029951179,0.883935,0.85823
2305,1.026913355,0.87996,0.856898
2306,1.033000875,0.88554,0.85725
2307,1.027135214,0.882947,0.859621
2308,1.026608085,0.884158,0.861242
2309,1.02728378,0.882935,0.859485
2310,1.031700633,0.879792,0.852759
2311,1.02755646,0.877637,0.854101
2312,1.02442379,0.879643,0.858671
2313,1.027760824,0.880716,0.856927
2314,1.028867467,0.881475,0.856743
2315,1.027812548,0.882707,0.858821
2316,1.024267147,0.878559,0.857744
2317,1.028381144,0.879379,0.85511
2318,1.02661277,0.879493,0.856694
2319,1.018747607,0.875474,0.859363
2320,1.025969713,0.880558,0.858269
2321,1.033777747,0.881616,0.85281
2322,1.021913711,0.875358,0.856587
2323,1.021628051,0.874343,0.855833
2324,1.020147819,0.874536,0.857264
2325,1.016750368,0.871776,0.857414
2326,1.023744939,0.878237,0.857867
2327,1.020894688,0.873209,0.855337
2328,1.017848153,0.871448,0.856167
2329,1.022113763,0.877685,0.858696
2330,1.028603613,0.878446,0.854018
2331,1.021579961,0.877197,0.858667
2332,1.023180559,0.87648,0.856623
2333,1.029746955,0.879892,0.854474
2334,1.026472522,0.882248,0.859495
2335,1.03250574,0.88405,0.856218
2336,1.021565312,0.877875,0.859343
2337,1.025719046,0.879152,0.857108
2338,1.028772337,0.881769,0.857108
2339,1.02827048,0.879962,0.855769
2340,1.02079444,0.872669,0.854892
2341,1.019498779,0.874471,0.857746
2342,1.033827808,0.885855,0.856869
2343,1.034943806,0.883664,0.853828
2344,1.027388934,0.877272,0.853885
2345,1.026692576,0.881278,0.858366
2346,1.027393847,0.882332,0.858806
2347,1.041820237,0.8904,0.854658
2348,1.032989968,0.883475,0.85526
2349,1.026581536,0.882392,0.859544
2350,1.034908453,0.888946,0.858961
2351,1.024860469,0.879937,0.858592
2352,1.040012555,0.891297,0.857006
2353,1.030030096,0.887785,0.861902
2354,1.032115088,0.885113,0.857572
2355,1.032146841,0.884587,0.857036
2356,1.032981663,0.883753,0.855536
2357,1.028205993,0.883887,0.85964
2358,1.031876623,0.883468,0.856176
2359,1.030831248,0.884279,0.857831
2360,1.0342244,0.884538,0.855267
2361,1.031440787,0.882739,0.855831
2362,1.031226509,0.879332,0.852705
2363,1.019069368,0.875082,0.858707
2364,1.024544957,0.881081,0.859973
2365,1.029202896,0.882313,0.857278
2366,1.033899747,0.8873,0.858207
2367,1.025453667,0.878661,0.856851
2368,1.026988932,0.879425,0.856314
2369,1.030769195,0.881185,0.854881
2370,1.03157582,0.885319,0.85822
2371,1.031628245,0.886408,0.859232
2372,1.031357064,0.882031,0.855214
2373,1.028981144,0.88518,0.860249
2374,1.035084308,0.888889,0.85876
2375,1.032155809,0.885985,0.858383
2376,1.025787013,0.88282,0.860627
2377,1.027427292,0.887166,0.863483
2378,1.035077089,0.884846,0.85486
2379,1.027465518,0.887498,0.863774
2380,1.030408407,0.885974,0.859828
2381,1.032133332,0.8862,0.85861
2382,1.030455784,0.885956,0.859771
2383,1.032329188,0.884926,0.857213
2384,1.03096698,0.885413,0.858818
2385,1.034097186,0.887365,0.858106
2386,1.034320027,0.887429,0.857983
2387,1.040505999,0.885789,0.851306
2388,1.03078454,0.881529,0.855202
2389,1.031926918,0.886515,0.859087
2390,1.025219526,0.882307,0.860603
2391,1.034521114,0.886357,0.85678
2392,1.036488018,0.887099,0.85587
2393,1.025877987,0.883957,0.861659
2394,1.032524365,0.885147,0.857265
2395,1.026134226,0.882105,0.859639
2396,1.03135745,0.883961,0.857085
2397,1.035091173,0.883382,0.853434
2398,1.038842833,0.889344,0.856091
2399,1.035203483,0.888746,0.858523
2400,1.028584012,0.882774,0.858242
2401,1.025927746,0.882976,0.860661
2402,1.032122635,0.886261,0.858678
2403,1.036070962,0.888866,0.85792
2404,1.028033745,0.879451,0.855469
2405,1.032701547,0.880818,0.852926
2406,1.02942771,0.881046,0.85586
2407,1.035132578,0.884144,0.854136
2408,1.027725249,0.881519,0.857738
2409,1.023589576,0.880893,0.860592
2410,1.029621955,0.883463,0.858046
2411,1.024857134,0.879475,0.858144
2412,1.026696045,0.883474,0.860502
2413,1.035880635,0.890039,0.85921
2414,1.02203647,0.877775,0.858849
2415,1.02426743,0.876312,0.85555
2416,1.026479654,0.880117,0.857413
2417,1.025760696,0.881549,0.85941
2418,1.036659768,0.884079,0.852815
2419,1.025667418,0.87688,0.854936
2420,1.03008564,0.882496,0.856721
2421,1.028849298,0.881016,0.856312
2422,1.027250763,0.882657,0.859242
2423,1.023829821,0.88154,0.861022
2424,1.027803898,0.883159,0.859268
2425,1.026319186,0.882615,0.859981
2426,1.036037934,0.885225,0.854433
2427,1.033896999,0.885326,0.8563
2428,1.031218505,0.880971,0.854301
2429,1.029464228,0.882431,0.857175
2430,1.032056945,0.886765,0.859221
2431,1.029410021,0.885341,0.860047
2432,1.031027342,0.88125,0.85473
2433,1.032160398,0.886023,0.858416
2434,1.024422562,0.882916,0.861867
2435,1.024873127,0.882714,0.861291
2436,1.022603332,0.880395,0.860935
2437,1.025672598,0.882141,0.860061
2438,1.027091853,0.882541,0.859262
2439,1.027102296,0.884029,0.860702
2440,1.03393581,0.883585,0.854584
2441,1.027566075,0.881775,0.85812
2442,1.025659859,0.882528,0.860449
2443,1.020359288,0.883223,0.8656
2444,1.030517372,0.885369,0.85915
2445,1.035754584,0.885797,0.855219
2446,1.026826486,0.877644,0.854715
2447,1.031755985,0.88032,0.853225
2448,1.029316619,0.886466,0.861218
2449,1.028418886,0.884721,0.860273
2450,1.033814643,0.885516,0.856552
2451,1.036820703,0.889841,0.85824
2452,1.035406347,0.886108,0.855807
2453,1.032801287,0.881751,0.853747
2454,1.032127135,0.88341,0.855912
2455,1.032104675,0.883623,0.856137
2456,1.0367158,0.888453,0.856988
2457,1.032990697,0.884552,0.856302
2458,1.027345471,0.881259,0.857802
2459,1.040013496,0.887742,0.853587
2460,1.030763583,0.884457,0.85806
2461,1.03589839,0.89123,0.860345
2462,1.030874453,0.88792,0.861327
2463,1.02583807,0.886241,0.863919
2464,1.024614906,0.881884,0.860698
2465,1.028336912,0.882746,0.858421
2466,1.021171513,0.877701,0.859504
2467,1.036495718,0.885612,0.854429
2468,1.028284148,0.884311,0.859987
2469,1.02349996,0.880647,0.860427
2470,1.035376164,0.886926,0.856622
2471,1.021044837,0.879721,0.861589
2472,1.026628927,0.880284,0.857451
2473,1.032975532,0.885541,0.857272
2474,1.027687573,0.882946,0.859158
2475,1.035248632,0.883887,0.853792
2476,1.019933651,0.876839,0.859702
2477,1.025093947,0.881099,0.85953
2478,1.023898082,0.88118,0.860613
2479,1.03471686,0.884447,0.854772
2480,1.024373127,0.881638,0.860661
2481,1.020526979,0.880129,0.862426
2482,1.032851433,0.887679,0.859445
2483,1.033933402,0.886784,0.85768
2484,1.017859194,0.877245,0.861853
2485,1.033644348,0.887916,0.859015
2486,1.025321949,0.881215,0.859452
2487,1.036350081,0.888237,0.857082
2488,1.030694171,0.882838,0.856547
2489,1.03641014,0.886197,0.855064
2490,1.028213257,0.883447,0.859206
2491,1.030954424,0.884196,0.857648
2492,1.031914956,0.88383,0.856495
2493,1.030452746,0.88391,0.857788
2494,1.016849663,0.876379,0.861857
2495,1.034844446,0.886366,0.856521
2496,1.032272981,0.881781,0.854213
2497,1.032185432,0.885676,0.858059
2498,1.031446056,0.882694,0.855783
2499,1.03603438,0.884993,0.854212
2500,1.029273729,0.884704,0.859542
2501,1.024874544,0.884931,0.863453
2502,1.035723328,0.887734,0.857115
2503,1.031441005,0.883586,0.856652
2504,1.031299523,0.884394,0.857553
2505,1.022567289,0.879006,0.859607
2506,1.027094468,0.884543,0.861209
2507,1.026264164,0.881486,0.858927
2508,1.029986112,0.88479,0.859031
2509,1.029440366,0.885014,0.859704
2510,1.037563686,0.885461,0.853404
2511,1.028688429,0.884491,0.859824
2512,1.031115679,0.881839,0.855228
2513,1.038324747,0.889267,0.856444
2514,1.032961741,0.883706,0.855507
2515,1.035899638,0.890219,0.859368
2516,1.035010605,0.883247,0.85337
2517,1.044305488,0.891486,0.853664
2518,1.039512716,0.886932,0.853219
2519,1.028568261,0.881447,0.856965
2520,1.022901039,0.878449,0.858782
2521,1.030311221,0.888153,0.862024
2522,1.027833076,0.881852,0.857972
2523,1.029713174,0.884225,0.85871
2524,1.026801904,0.880535,0.857551
2525,1.026123759,0.881546,0.859103
2526,1.028282661,0.879957,0.855754
2527,1.027775394,0.886261,0.86231
2528,1.02522752,0.882969,0.861242
2529,1.038552806,0.890639,0.857577
2530,1.029952914,0.88698,0.861185
2531,1.035324968,0.885178,0.854976
2532,1.035233019,0.883854,0.853773
2533,1.027161613,0.885931,0.862504
2534,1.026546109,0.882263,0.859448
2535,1.031183531,0.884773,0.858017
2536,1.020200067,0.875652,0.858314
2537,1.036078474,0.887912,0.856993
2538,1.029229039,0.882004,0.856956
2539,1.031106577,0.883382,0.856732
2540,1.039103975,0.888038,0.854619
2541,1.025971609,0.881878,0.859554
2542,1.034056959,0.881547,0.852513
2543,1.03502676,0.88767,0.85763
2544,1.029421167,0.882286,0.85707
2545,1.032184184,0.884683,0.857098
2546,1.028075319,0.885691,0.861504
2547,1.034078175,0.88311,0.854007
2548,1.033856538,0.886899,0.857855
2549,1.028728548,0.881285,0.856674
2550,1.036499225,0.884394,0.853251
2551,1.036285115,0.889029,0.8579
2552,1.027970178,0.885732,0.861632
2553,1.025221729,0.884061,0.862312
2554,1.022245726,0.87953,0.86039
2555,1.027290073,0.881344,0.857931
2556,1.024491399,0.878904,0.857893
2557,1.026124453,0.880934,0.858506
2558,1.027603775,0.886671,0.862853
2559,1.032153772,0.886553,0.858935
2560,1.034717675,0.888063,0.858266
2561,1.033502918,0.886113,0.857388
2562,1.026173376,0.880976,0.858506
2563,1.037985536,0.88869,0.856168
2564,1.031687478,0.88796,0.860687
2565,1.025133842,0.883691,0.862025
2566,1.033324152,0.88541,0.856856
2567,1.030361557,0.878647,0.852756
2568,1.031290897,0.884169,0.857342
2569,1.03323556,0.883808,0.855379
2570,1.027655422,0.879783,0.856107
2571,1.03382715,0.884802,0.855851
2572,1.02774415,0.879527,0.855784
2573,1.034374292,0.890829,0.861225
2574,1.034774572,0.885647,0.855884
2575,1.031812395,0.887467,0.860105
2576,1.034595727,0.888666,0.85895
2577,1.029281158,0.885892,0.86069
2578,1.025210446,0.880665,0.859009
2579,1.027060349,0.88134,0.858119
2580,1.036070364,0.888593,0.857657
2581,1.027742301,0.884363,0.860491
2582,1.038003783,0.886367,0.853915
2583,1.033361567,0.884511,0.855955
2584,1.029224001,0.883807,0.858712
2585,1.035886278,0.885574,0.854895
2586,1.026272496,0.885198,0.862537
2587,1.026767519,0.886278,0.863173
2588,1.03020477,0.882596,0.856719
2589,1.021531825,0.880018,0.861469
2590,1.026629116,0.875613,0.852901
2591,1.026673836,0.880226,0.857357
2592,1.030743804,0.886216,0.859783
2593,1.030226565,0.885148,0.859178
2594,1.024229008,0.882361,0.861488
2595,1.032162678,0.884165,0.856614
2596,1.030278024,0.885185,0.859171
2597,1.033142279,0.883597,0.855252
2598,1.027219624,0.881904,0.858535
2599,1.034923274,0.885055,0.855189
2600,1.025386078,0.87658,0.854878
2601,1.026097869,0.878152,0.855817
2602,1.026073482,0.878677,0.856349
2603,1.029871251,0.88006,0.854534
2604,1.021756249,0.875828,0.857179
2605,1.030089363,0.88239,0.856615
2606,1.019308515,0.875902,0.85931
2607,1.027727424,0.875929,0.852297
2608,1.027779496,0.880806,0.856999
2609,1.030875967,0.881868,0.855455
2610,1.028121675,0.879445,0.85539
2611,1.030401657,0.880437,0.85446
2612,1.026284112,0.880717,0.858161
2613,1.023997769,0.877605,0.857038
2614,1.027309801,0.879671,0.856286
2615,1.025558464,0.878438,0.856546
2616,1.027627469,0.876818,0.853245
2617,1.029465898,0.875919,0.850848
2618,1.02067324,0.869189,0.851584
2619,1.028102348,0.874692,0.850783
2620,1.018946711,0.871391,0.855188
2621,1.028250384,0.876567,0.852484
2622,1.02204363,0.871515,0.852718
2623,1.027321347,0.870548,0.847396
2624,1.007966438,0.860381,0.853581
2625,1.0188158,0.861855,0.845938
2626,1.013043196,0.857769,0.846725
2627,1.023876443,0.861548,0.841457
2628,1.022622661,0.8609,0.841855
2629,1.008993012,0.854047,0.846435
2630,1.00902686,0.852438,0.844812
2631,1.006622524,0.851959,0.846354
2632,1.0057831,0.848892,0.844011
2633,1.003271776,0.844192,0.841439
2634,1.000994564,0.842412,0.841575
2635,1.003059513,0.842573,0.840003
2636,0.996015511,0.84041,0.843772
2637,0.987838439,0.833138,0.843395
2638,0.993811841,0.832545,0.837729
2639,0.985158578,0.828277,0.840755
2640,0.992855709,0.830635,0.836612
2641,0.992034122,0.829157,0.835815
2642,0.989603614,0.82851,0.837214
2643,0.994232059,0.824111,0.828892
2644,0.991792799,0.82307,0.829881
2645,0.986996644,0.819603,0.830401
2646,0.985812536,0.820615,0.832425
2647,0.985066851,0.81678,0.829162
2648,0.983347709,0.82082,0.83472
2649,0.980770202,0.815838,0.831834
2650,0.98646269,0.817892,0.829116
2651,0.9961942,0.827937,0.8311
2652,0.99790909,0.82757,0.829304
2653,0.99681906,0.82793,0.830572
2654,0.97833828,0.822037,0.840238
2655,1.001735031,0.833706,0.832262
2656,0.99738599,0.832551,0.834733
2657,0.997406283,0.832929,0.835095
2658,0.999345095,0.839267,0.839817
2659,0.99681803,0.838939,0.841617
2660,0.989934029,0.837011,0.845522
2661,1.000950686,0.840192,0.839394
2662,1.008781589,0.850187,0.842786
2663,1.007504771,0.846303,0.839999
2664,1.00106894,0.843792,0.842891
2665,1.000073012,0.849232,0.84917
2666,1.008869889,0.851465,0.843979
2667,1.010373176,0.852077,0.843329
2668,1.013384357,0.858522,0.847183
2669,1.016451627,0.857442,0.843564
2670,1.007377114,0.852782,0.846537
2671,1.012777139,0.860657,0.849799
2672,1.010624433,0.861526,0.852469
2673,1.011436337,0.86035,0.850622
2674,1.0141769,0.863455,0.851385
2675,1.023640283,0.867659,0.847621
2676,1.013934499,0.868224,0.856292
2677,1.020229135,0.87109,0.853818
2678,1.022626438,0.872872,0.853559
2679,1.019901846,0.869501,0.852534
2680,1.019360773,0.869897,0.853375
2681,1.028428395,0.872061,0.847955
2682,1.024642194,0.870702,0.849762
2683,1.026085582,0.876549,0.854265
2684,1.028136567,0.876946,0.852947
2685,1.031429496,0.879535,0.852734
2686,1.026831274,0.875157,0.852289
2687,1.018209935,0.871772,0.856181
2688,1.013330824,0.87211,0.860637
2689,1.01727331,0.87391,0.859071
2690,1.032238501,0.881638,0.854103
2691,1.022589509,0.876395,0.857035
2692,1.019097016,0.875333,0.85893
2693,1.026735638,0.876708,0.853879
2694,1.033945152,0.880578,0.851668
2695,1.03122739,0.877987,0.8514
2696,1.029259842,0.879343,0.854345
2697,1.030135996,0.880791,0.855024
2698,1.028615085,0.879865,0.855388
2699,1.026971488,0.87857,0.855496
2700,1.02498073,0.880317,0.858862
2701,1.026246183,0.884225,0.861611
2702,1.028317466,0.880503,0.856256
2703,1.031088361,0.884083,0.857427
2704,1.023402656,0.878146,0.858065
2705,1.028494796,0.880805,0.856402
2706,1.023501429,0.879548,0.859352
2707,1.024375644,0.88302,0.862008
2708,1.03194849,0.884223,0.856848
2709,1.033907918,0.884166,0.855169
2710,1.028809475,0.884628,0.859856
2711,1.032529708,0.885768,0.857862
2712,1.034148357,0.883717,0.854536
2713,1.034740188,0.885541,0.85581
2714,1.037092819,0.8869,0.855179
2715,1.031207798,0.890351,0.863406
2716,1.025934837,0.883967,0.861621
2717,1.034523494,0.886238,0.856663
2718,1.02386773,0.884548,0.863928
2719,1.023867643,0.881677,0.861124
2720,1.030989258,0.882001,0.85549
2721,1.033888393,0.885757,0.856724
2722,1.028365441,0.880795,0.8565
2723,1.020314149,0.879521,0.86201
2724,1.026702547,0.884764,0.861753
2725,1.02751491,0.885574,0.86186
2726,1.025227892,0.882428,0.860714
2727,1.033641148,0.8864,0.857551
2728,1.035073302,0.892995,0.862736
2729,1.029093685,0.889811,0.864655
2730,1.037354447,0.890158,0.858104
2731,1.03269742,0.882568,0.854624
2732,1.029314226,0.883341,0.858184
2733,1.028255929,0.883132,0.858864
2734,1.032018677,0.885439,0.857968
2735,1.028608193,0.882516,0.857971
2736,1.028989145,0.885404,0.86046
2737,1.026711574,0.885549,0.86251
2738,1.024172434,0.882513,0.861684
2739,1.033815833,0.884905,0.85596
2740,1.02482053,0.879378,0.85808
2741,1.033886971,0.887471,0.858383
2742,1.03652629,0.887763,0.856479
2743,1.015396533,0.879571,0.866234
2744,1.029796222,0.883456,0.857894
2745,1.031899591,0.885213,0.857848
2746,1.036484504,0.890903,0.859543
2747,1.033079774,0.891053,0.862521
2748,1.033720338,0.887421,0.858473
2749,1.036482881,0.889123,0.857827
2750,1.032446203,0.886703,0.858837
2751,1.024435043,0.882895,0.861836
2752,1.032614077,0.884277,0.856348
2753,1.031635818,0.885811,0.858647
2754,1.031544073,0.881441,0.854487
2755,1.031027682,0.88144,0.854914
2756,1.033154418,0.884468,0.856085
2757,1.038736108,0.888458,0.855326
2758,1.032761075,0.882925,0.854917
2759,1.029044451,0.880754,0.855895
2760,1.02946929,0.884799,0.859471
2761,1.035095451,0.890209,0.860026
2762,1.034788323,0.886558,0.856753
2763,1.030491372,0.886034,0.859817
2764,1.029150352,0.884988,0.859921
2765,1.030543746,0.886719,0.860438
2766,1.024457834,0.880584,0.859561
2767,1.037028867,0.888461,0.856737
2768,1.033218754,0.888222,0.859665
2769,1.024525784,0.882171,0.861053
2770,1.034019062,0.88429,0.855197
2771,1.031846652,0.885991,0.858646
2772,1.029079766,0.883855,0.858879
2773,1.027024046,0.884659,0.861381
2774,1.028984142,0.884736,0.859815
2775,1.027206909,0.882494,0.85912
2776,1.02525553,0.880593,0.858901
2777,1.038462258,0.887582,0.854708
2778,1.034995187,0.889124,0.859061
2779,1.034734771,0.888713,0.85888
2780,1.029439811,0.883072,0.857818
2781,1.031969882,0.885651,0.858214
2782,1.022183108,0.87924,0.860159
2783,1.025190673,0.882316,0.860636
2784,1.028191261,0.881382,0.857216
2785,1.043667196,0.885991,0.848921
2786,1.034409352,0.883879,0.854477
2787,1.029533055,0.884268,0.858902
2788,1.036392125,0.889639,0.8584
2789,1.032825306,0.882259,0.854219
2790,1.034403359,0.885441,0.855992
2791,1.027007463,0.883895,0.860651
2792,1.039945921,0.889967,0.855782
2793,1.029025991,0.884489,0.85954
2794,1.029868004,0.884463,0.858812
2795,1.021921611,0.879711,0.86084
2796,1.034617517,0.886362,0.856705
2797,1.028008339,0.881218,0.857209
2798,1.028419843,0.882557,0.858168
2799,1.026186574,0.884031,0.861472
2800,1.033720845,0.888573,0.859587
2801,1.028342572,0.882502,0.858179
2802,1.032348199,0.883018,0.855349
2803,1.033355766,0.885961,0.857363
2804,1.031530985,0.883595,0.856586
2805,1.034993979,0.884451,0.854547
2806,1.001455093,0.869937,0.868673